"","chromosome","start","end","Adult_MO1","Adult_MO2","Adult_MO3","Adult_MO4","Adult_MO5"
"45652","chr17",75950820,75951207,60,93,55,92,17
"45653","chr17",75978652,75981463,672,1261,547,1468,614
"45654","chr17",75983448,75984910,375,447,253,705,184
"45655","chr17",76005189,76005972,110,114,105,220,59
"45656","chr17",76071612,76073181,295,682,211,565,217
"45657","chr17",76091296,76092374,191,244,103,376,239
"45658","chr17",76102911,76104418,356,632,370,768,316
"45659","chr17",76160854,76162375,207,234,163,423,60
"45660","chr17",76164460,76168266,1005,1303,690,1787,436
"45661","chr17",76171656,76172167,81,148,70,229,50
"45662","chr17",76184291,76184954,70,153,65,197,56
"45663","chr17",76238959,76240109,94,209,84,209,60
"45664","chr17",76264520,76269909,550,1131,431,1801,403
"45665","chr17",76353214,76354515,300,457,289,477,239
"45666","chr17",76360266,76360803,65,154,70,120,51
"45667","chr17",76361346,76362464,238,461,225,467,159
"45668","chr17",76397899,76398326,56,71,60,101,51
"45669","chr17",76403858,76405738,251,553,230,545,191
"45670","chr17",76480811,76481117,49,61,33,81,28
"45671","chr17",76485547,76486052,127,96,48,225,30
"45672","chr17",76497992,76498498,80,115,41,144,41
"45673","chr17",76529203,76530789,179,339,146,443,131
"45674","chr17",76540419,76547866,2292,3611,1984,4689,1531
"45675","chr17",76552989,76555065,456,862,206,1023,230
"45676","chr17",76557518,76557922,61,77,34,131,56
"45677","chr17",76671421,76672459,162,288,159,271,133
"45678","chr17",76707636,76710655,697,1297,545,1632,620
"45679","chr17",76711132,76711706,110,132,81,277,88
"45680","chr17",76725614,76728141,486,777,392,919,343
"45681","chr17",76735386,76738747,789,1293,730,1696,613
"45682","chr17",77088275,77089036,171,218,109,355,87
"45683","chr17",77096128,77100380,1384,2128,1129,2305,1221
"45684","chr17",77109562,77110400,135,250,101,269,87
"45685","chr17",77140058,77143956,449,759,285,1017,329
"45686","chr17",77145009,77146288,191,377,124,426,204
"45687","chr17",77148150,77149369,153,336,127,265,131
"45688","chr17",77150158,77154781,591,930,325,962,350
"45689","chr17",77155374,77155914,58,113,50,99,58
"45690","chr17",77159569,77169942,1967,3397,1574,3703,1445
"45691","chr17",77170660,77173752,105,292,82,193,105
"45692","chr17",77174554,77179299,691,990,445,878,350
"45693","chr17",77184503,77186880,325,475,209,428,158
"45694","chr17",77200608,77201271,107,178,50,129,48
"45695","chr17",77205517,77206027,78,128,68,104,102
"45696","chr17",77207518,77215604,1932,3107,1889,3598,1614
"45697","chr17",77235346,77235664,28,97,54,81,14
"45698","chr17",77246945,77247514,52,134,63,86,50
"45699","chr17",77254957,77257022,119,235,85,296,77
"45700","chr17",77427242,77428016,85,92,48,256,28
"45701","chr17",77449139,77453719,1551,2008,1421,3210,1020
"45702","chr17",77461986,77462469,60,52,45,77,23
"45703","chr17",77657073,77657679,61,62,95,113,24
"45704","chr17",77721312,77724842,617,1165,483,1502,513
"45705","chr17",77727320,77730044,480,687,378,1296,400
"45706","chr17",77733569,77737119,1045,1144,724,2226,581
"45707","chr17",77737529,77739958,543,993,408,1402,282
"45708","chr17",77778624,77780466,363,572,357,783,266
"45709","chr17",77881326,77885129,876,1015,620,1512,613
"45710","chr17",77885850,77888560,383,630,240,662,211
"45711","chr17",77922728,77925630,753,989,549,1249,461
"45712","chr17",77940041,77945310,2058,2695,1835,4014,1800
"45713","chr17",77945837,77947647,198,386,220,603,154
"45714","chr17",77948213,77949235,180,324,175,463,185
"45715","chr17",77957133,77960830,705,735,650,1403,488
"45716","chr17",77961844,77964923,346,521,290,1042,220
"45717","chr17",77994962,77995546,72,143,52,185,53
"45718","chr17",77996445,77997408,68,160,74,173,69
"45719","chr17",78010924,78011971,106,262,128,285,104
"45720","chr17",78013082,78015406,369,475,336,942,284
"45721","chr17",78016106,78017025,92,145,74,269,122
"45722","chr17",78018708,78021788,449,613,405,1136,349
"45723","chr17",78022561,78023407,100,121,97,233,80
"45724","chr17",78031983,78033153,127,190,135,364,94
"45725","chr17",78036630,78045567,2720,4644,2903,6425,2717
"45726","chr17",78047866,78049340,174,401,169,623,162
"45727","chr17",78057205,78059589,388,612,319,940,213
"45728","chr17",78066422,78068486,270,561,338,734,286
"45729","chr17",78068871,78071447,345,653,320,957,345
"45730","chr17",78072155,78073029,98,164,85,218,84
"45731","chr17",78073915,78078797,1392,1686,1101,3210,1150
"45732","chr17",78079052,78080011,117,218,135,308,84
"45733","chr17",78080445,78085840,1416,2078,1300,3160,1382
"45734","chr17",78095140,78095658,75,127,63,149,64
"45735","chr17",78103480,78104214,66,131,84,153,75
"45736","chr17",78107521,78119951,3943,4062,3985,7476,3557
"45737","chr17",78121137,78123399,324,475,410,777,352
"45738","chr17",78123876,78134683,2746,3021,2400,5575,2544
"45739","chr17",78144907,78145709,171,215,133,309,119
"45740","chr17",78168263,78177122,2155,2974,1977,4560,1919
"45741","chr17",78187337,78189217,130,196,123,476,164
"45742","chr17",78192808,78193028,28,61,30,50,22
"45743","chr17",78195997,78198170,484,528,353,1219,235
"45744","chr17",78205235,78209346,517,898,680,1247,616
"45745","chr17",78219380,78220597,207,318,240,409,170
"45746","chr17",78220797,78221034,31,50,46,89,20
"45747","chr17",78223498,78254861,12371,17023,13451,26235,12198
"45748","chr17",78340250,78344043,597,1063,420,1470,365
"45749","chr17",78350945,78354041,1059,1076,748,1931,889
"45750","chr17",78357306,78357592,27,75,32,83,33
"45751","chr17",78358620,78361694,305,434,183,840,180
"45752","chr17",78378158,78379114,167,203,168,288,126
"45753","chr17",78396299,78397440,232,426,247,602,207
"45754","chr17",78401386,78402343,122,146,159,213,94
"45755","chr17",78412789,78415048,344,846,413,813,335
"45756","chr17",78416100,78417384,131,354,143,361,119
"45757","chr17",78419880,78422773,242,473,322,724,270
"45758","chr17",78424244,78428846,764,1195,828,1655,761
"45759","chr17",78430329,78436023,1447,1773,1058,2817,883
"45760","chr17",78436863,78437301,58,86,67,149,49
"45761","chr17",78450409,78452186,153,286,217,436,194
"45762","chr17",78453633,78463225,1935,2867,2533,4449,2035
"45763","chr17",78465750,78467183,105,181,150,264,108
"45764","chr17",78484200,78485789,179,242,172,426,184
"45765","chr17",78486641,78499944,2475,3962,3193,6655,2517
"45766","chr17",78537860,78538959,347,375,181,459,164
"45767","chr17",78539528,78540218,127,160,55,191,59
"45768","chr17",78666124,78666933,76,170,101,187,46
"45769","chr17",78670863,78673686,451,808,366,1168,335
"45770","chr17",78682409,78683369,67,163,81,207,61
"45771","chr17",78688442,78689712,139,222,146,351,102
"45772","chr17",78691863,78695175,722,858,531,1453,356
"45773","chr17",78695942,78697993,313,501,195,723,160
"45774","chr17",78700712,78702219,118,360,169,488,129
"45775","chr17",78704141,78707601,348,515,273,735,183
"45776","chr17",78708134,78710916,358,525,345,863,282
"45777","chr17",78711458,78726922,5144,6717,4452,11243,4507
"45778","chr17",78729437,78730269,67,123,66,202,46
"45779","chr17",78731935,78734274,494,726,538,1204,368
"45780","chr17",78734877,78737830,335,535,295,872,176
"45781","chr17",78738261,78739289,104,173,85,299,45
"45782","chr17",78745028,78746079,110,122,118,248,87
"45783","chr17",78763639,78768205,1105,1437,1019,2378,816
"45784","chr17",78769033,78769636,95,109,55,151,48
"45785","chr17",78774170,78775560,111,276,155,417,77
"45786","chr17",78781116,78785344,684,961,547,1449,515
"45787","chr17",78798789,78800475,187,289,200,451,128
"45788","chr17",78822033,78824583,513,866,382,1250,499
"45789","chr17",78840259,78841889,255,503,266,450,184
"45790","chr17",78843566,78845142,413,694,383,657,265
"45791","chr17",78852285,78853358,133,210,95,333,112
"45792","chr17",78859762,78860686,73,294,75,206,63
"45793","chr17",78861148,78862775,277,616,202,640,190
"45794","chr17",78865693,78905826,12239,17819,11452,23953,9869
"45795","chr17",78908270,78908971,59,160,61,141,43
"45796","chr17",78912051,78912788,122,213,78,215,57
"45797","chr17",78919908,78926401,1264,1617,919,2395,732
"45798","chr17",78933203,78934787,384,609,371,875,304
"45799","chr17",78971129,78971823,68,137,118,143,68
"45800","chr17",78974090,78976562,227,373,290,497,165
"45801","chr17",78978325,78981902,735,1127,669,1509,664
"45802","chr17",78992962,78993494,74,108,69,117,36
"45803","chr17",78995738,78996811,89,236,106,223,87
"45804","chr17",78998360,78999434,165,259,139,234,124
"45805","chr17",79000523,79001834,83,138,94,154,56
"45806","chr17",79002734,79004229,92,219,120,200,103
"45807","chr17",79005152,79010544,878,1546,852,1762,726
"45808","chr17",79033741,79035157,50,121,99,146,66
"45809","chr17",79074413,79075858,175,315,133,314,124
"45810","chr17",79728373,79728991,129,146,111,186,90
"45811","chr17",79776768,79777903,142,170,98,246,70
"45812","chr17",79796485,79797646,149,169,108,302,132
"45813","chr17",79812768,79814384,102,106,56,192,34
"45814","chr17",79828324,79828941,63,75,44,165,48
"45815","chr17",79830397,79833125,438,486,287,726,235
"45816","chr17",79836544,79839847,709,623,575,1410,442
"45817","chr17",79843703,79846082,311,436,178,528,171
"45818","chr17",79918232,79927932,2156,2633,1781,3621,1380
"45819","chr17",79932360,79934727,454,440,236,644,211
"45820","chr17",79950030,79952624,737,799,563,878,421
"45821","chr17",79965119,79966996,825,908,559,1258,512
"45822","chr17",79968072,79968645,112,141,59,153,45
"45823","chr17",80101031,80102085,167,200,124,246,97
"45824","chr17",80146818,80148296,183,368,191,463,135
"45825","chr17",80163965,80164766,195,158,104,214,80
"45826","chr17",80184238,80185032,166,193,77,179,70
"45827","chr17",80192168,80192678,46,82,67,65,47
"45828","chr17",80219346,80220081,98,112,58,164,55
"45829","chr17",80259472,80261827,291,489,181,614,310
"45830","chr17",80270121,80270669,106,125,33,167,52
"45831","chr17",80277522,80279339,507,886,18,938,113
"45832","chr17",80414941,80415694,201,300,188,348,187
"45833","chr17",80454228,80455540,244,301,244,415,189
"45834","chr17",80544580,80545423,202,363,178,334,181
"45835","chr17",80594469,80595621,123,245,132,327,101
"45836","chr17",80618756,80619391,88,109,53,160,61
"45837","chr17",80621939,80623208,159,285,128,269,67
"45838","chr17",80629594,80629995,48,58,10,51,33
"45839","chr17",80656323,80657444,232,451,213,605,244
"45840","chr17",80668201,80669130,105,104,64,148,45
"45841","chr17",80678332,80679532,194,210,145,465,127
"45842","chr17",80692788,80693845,129,183,101,372,100
"45843","chr17",80703675,80708933,994,1507,640,2021,728
"45844","chr17",80716699,80719843,989,1497,593,1916,705
"45845","chr17",80749675,80753247,1673,1564,1100,3611,1674
"45846","chr17",80758146,80759612,210,328,122,486,180
"45847","chr17",80772837,80774495,418,316,235,1036,236
"45848","chr17",80786406,80786914,67,98,61,182,79
"45849","chr17",80790857,80792912,502,560,269,1263,284
"45850","chr17",80794817,80796225,249,199,118,542,124
"45851","chr17",80819478,80820121,61,94,57,174,47
"45852","chr17",80831477,80835245,932,914,598,1703,565
"45853","chr17",80835972,80837422,342,397,184,640,205
"45854","chr17",80872584,80874145,235,273,220,627,174
"45855","chr17",80967865,80969409,259,157,175,742,100
"45856","chr17",80991589,80992054,55,70,43,102,39
"45857","chr17",81093658,81095677,211,271,126,761,76
"45858","chr17",81108611,81137757,7528,12123,7837,16420,6642
"45859","chr17",81138931,81144943,1281,1853,1280,2814,1002
"45860","chr17",81147508,81168837,4386,8185,4319,9601,4117
"45861","chr17",81200648,81201211,92,125,99,204,60
"45862","chr17",81203314,81204269,29,60,37,85,40
"45863","chr17",81238857,81239724,86,104,77,117,74
"45864","chr17",81255056,81255486,58,55,26,107,30
"45865","chr17",81292474,81293909,143,170,104,365,82
"45866","chr17",81294459,81295863,210,322,228,404,155
"45867","chr17",81314624,81315750,192,285,168,428,152
"45868","chr17",81343143,81347290,345,324,326,752,207
"45869","chr17",81371114,81374500,665,1086,504,1345,446
"45870","chr17",81374977,81376615,197,408,191,521,163
"45871","chr17",81378548,81402786,6378,8247,5507,13577,5420
"45872","chr17",81419403,81421943,302,546,173,961,196
"45873","chr17",81426208,81430822,1078,1190,633,2133,652
"45874","chr17",81456062,81457650,170,283,142,578,91
"45875","chr17",81466368,81469642,309,790,259,1222,225
"45876","chr17",81470137,81472067,338,536,203,895,184
"45877","chr17",81481230,81481802,60,81,32,91,23
"45878","chr17",81509104,81514413,447,631,572,1149,379
"45879","chr17",81514945,81515689,65,195,64,222,36
"45880","chr17",81551738,81552832,116,131,116,206,87
"45881","chr17",81566728,81567667,98,139,81,266,67
"45882","chr17",81614390,81614983,76,124,62,213,50
"45883","chr17",81621290,81622432,86,254,114,430,74
"45884","chr17",81636113,81637494,340,421,224,433,136
"45885","chr17",81666086,81667227,102,180,68,205,86
"45886","chr17",81681441,81682022,83,131,39,136,77
"45887","chr17",81683137,81684209,77,151,64,175,73
"45888","chr17",81702761,81703886,106,194,126,235,99
"45889","chr17",81730689,81732573,295,531,134,578,98
"45890","chr17",81832102,81833720,163,232,116,335,121
"45891","chr17",81854932,81855596,114,147,49,214,63
"45892","chr17",81859730,81861659,158,265,84,380,108
"45893","chr17",81870100,81872508,322,766,298,776,267
"45894","chr17",81891378,81892072,78,103,67,145,48
"45895","chr17",81911137,81912066,138,101,47,228,59
"45896","chr17",81917957,81918676,137,104,58,234,66
"45897","chr17",81927530,81928003,40,53,57,49,37
"45898","chr17",81977312,81978161,120,100,92,166,68
"45899","chr17",82037139,82038258,217,222,87,387,105
"45900","chr17",82065413,82066233,119,121,110,195,65
"45901","chr17",82093931,82094456,78,92,43,147,81
"45902","chr17",82096900,82100569,450,879,291,860,365
"45903","chr17",82101283,82102528,140,265,85,139,142
"45904","chr17",82117917,82120524,171,425,262,432,218
"45905","chr17",82205700,82206259,72,152,103,228,84
"45906","chr17",82241367,82243650,309,324,201,464,141
"45907","chr17",82257043,82258917,260,468,221,627,151
"45908","chr17",82266172,82270964,730,1565,547,1898,512
"45909","chr17",82272455,82274447,427,812,359,942,308
"45910","chr17",82276493,82279035,376,623,289,939,448
"45911","chr17",82292370,82294165,395,388,258,696,195
"45912","chr17",82418359,82419021,156,182,120,230,64
"45913","chr17",82450022,82451430,167,255,126,565,116
"45914","chr17",82457268,82459258,396,649,399,1038,444
"45915","chr17",82493219,82494936,153,294,152,374,129
"45916","chr17",82496570,82497892,142,186,156,263,88
"45917","chr17",82518981,82520505,234,333,201,405,121
"45918","chr17",82528035,82529183,143,189,82,400,123
"45919","chr17",82535274,82537482,234,541,202,838,189
"45920","chr17",82543501,82545482,130,291,136,527,123
"45921","chr17",82548425,82550816,297,548,320,742,238
"45922","chr17",82551705,82554527,455,619,340,995,339
"45923","chr17",82557717,82570924,3018,3698,2656,6515,2560
"45924","chr17",82589206,82594710,1724,2668,1722,3818,1447
"45925","chr17",82598364,82599345,141,349,118,386,97
"45926","chr17",82600577,82601357,140,212,77,336,102
"45927","chr17",82603778,82606587,470,853,364,1488,302
"45928","chr17",82607882,82610129,580,913,356,1166,375
"45929","chr17",82611143,82612074,172,276,114,346,115
"45930","chr17",82647887,82651365,369,703,345,950,418
"45931","chr17",82653036,82654591,108,222,111,344,87
"45932","chr17",82661972,82663672,104,265,140,244,155
"45933","chr17",82664458,82665859,124,256,162,342,146
"45934","chr17",82666466,82694062,7245,10647,6552,18925,6741
"45935","chr17",82695401,82699396,473,708,366,1428,441
"45936","chr17",82716016,82716932,78,114,55,164,62
"45937","chr17",82734905,82739562,1491,2120,1197,2854,1205
"45938","chr17",82751282,82752567,114,194,101,209,76
"45939","chr17",82765378,82765935,105,184,18,159,39
"45940","chr17",82767021,82767505,58,89,51,185,48
"45941","chr17",82854460,82855223,159,195,115,255,78
"45942","chr17",82858952,82859816,162,143,18,223,90
"45943","chr17",82866209,82867453,315,343,215,600,139
"45944","chr17",82885959,82886536,104,132,65,188,54
"45945","chr17",82931651,82932092,65,101,34,91,34
"45946","chr17",83051547,83052389,109,138,58,199,105
"45947","chr18",156904,159905,361,845,361,772,304
"45948","chr18",174878,176060,125,255,77,234,65
"45949","chr18",182236,184945,193,376,148,449,167
"45950","chr18",185404,186391,56,109,50,156,59
"45951","chr18",189211,200702,1858,3314,1600,3939,1541
"45952","chr18",201161,202670,110,203,109,255,98
"45953","chr18",209253,216026,1412,2154,1127,2868,1127
"45954","chr18",216315,218781,252,400,188,421,182
"45955","chr18",220146,220985,94,194,73,194,82
